# time cosTheta cosPsi phi tag mistag
1.5584 -0.825848 0.286217 -0.853874 -1 0
1.3321 -0.560631 -0.642505 -0.00717406 -1 0
1.69113 0.628075 0.429355 -0.74282 1 0
1.76144 0.607271 0.216389 -2.98061 1 0
0.812247 -0.899086 -0.0745434 -0.136936 1 0
0.565682 -0.947257 -0.192389 -2.27148 -1 0
0.0948964 0.70082 -0.649887 -2.39238 -1 0
0.20154 -0.890117 0.190014 -1.63663 1 0
1.38846 0.708588 0.584595 2.55585 -1 0
3.4507 -0.780371 -0.497551 -0.197096 1 0
0.258929 -0.735683 -0.650274 1.34992 1 0
3.49367 0.833173 -0.558373 -1.63592 1 0
0.661425 -0.949303 -0.825362 2.00466 1 0
2.91822 -0.0867866 0.909281 -1.69195 -1 0
0.543017 -0.457686 0.793868 2.12638 -1 0
0.330263 -0.4482 0.56437 1.80333 1 0
0.0322931 -0.819326 -0.695627 2.91203 1 0
0.454112 0.660263 -0.763966 -3.13219 -1 0
1.61402 -0.579855 0.0494419 -2.83254 1 0
0.714692 -0.881353 -0.150537 2.53889 1 0
1.40227 0.592086 0.948749 2.33542 1 0
0.759563 -0.791716 -0.0378215 -0.263568 -1 0
0.251092 -0.0361187 -0.579161 -0.942379 1 0
0.00383337 0.218717 -0.630552 0.724016 1 0
4.8842 0.120302 0.21978 1.38278 -1 0
0.905117 0.485219 0.355973 -1.5551 1 0
2.73558 -0.565813 0.129592 -2.59636 -1 0
0.726552 0.924059 -0.677085 -2.17275 -1 0
1.63296 -0.507587 0.914429 -0.156341 1 0
0.499362 0.180954 0.215951 -3.1019 -1 0
1.31732 0.217022 -0.59213 -1.77814 1 0
2.54368 0.998761 -0.63347 0.871742 1 0
0.750078 0.154792 0.147649 -0.940636 -1 0
4.61439 -0.360428 0.37932 -0.163525 -1 0
3.92936 -0.834207 0.978847 -0.192637 1 0
0.477307 -0.842776 0.0345744 0.276806 1 0
0.254571 -0.0493188 -0.770287 -1.86764 1 0
6.51003 -0.39112 0.389583 -0.557501 -1 0
3.25347 -0.831604 -0.538809 0.925441 -1 0
0.530386 0.661209 0.455011 -2.23831 -1 0
0.16893 -0.749277 -0.183983 2.75966 -1 0
0.852823 0.683001 -0.547139 1.56922 -1 0
2.01164 -0.886411 0.155214 -3.07422 -1 0
0.172094 -0.704795 0.823599 -2.32599 -1 0
0.188692 -0.204293 -0.401962 1.84522 -1 0
0.323918 -0.243077 0.0651565 1.85983 -1 0
0.474432 0.683986 0.505897 0.357653 -1 0
0.741165 0.76504 -0.450206 0.253288 -1 0
0.593323 0.992543 0.904612 2.1596 1 0
0.158281 0.447715 -0.894065 -0.702617 -1 0
0.171836 -0.950062 -0.399741 -2.80928 1 0
1.72654 0.908074 0.56115 2.96282 1 0
2.24511 -0.995972 -0.908675 1.83498 -1 0
0.330396 -0.521385 -0.108838 1.43115 -1 0
1.38456 -0.657793 -0.423525 -2.8412 1 0
2.14594 0.837761 0.998846 -2.85759 -1 0
0.715079 0.944859 -0.368457 -2.17076 1 0
0.493548 0.0919064 -0.535213 1.64336 -1 0
2.7734 0.820562 0.342844 -2.86805 -1 0
0.0947496 -0.870997 -0.623669 -1.23528 1 0
1.8163 0.732182 0.552166 2.32308 1 0
3.65716 0.580238 0.833088 -1.98389 -1 0
2.08684 0.827718 -0.686144 -0.384807 -1 0
2.11544 0.952707 0.273496 0.779284 -1 0
0.303658 -0.599343 -0.88373 1.4101 -1 0
0.757513 0.558997 0.918514 1.35384 -1 0
0.74153 -0.605787 -0.0618254 -0.310003 -1 0
0.717534 0.349543 -0.603878 -0.458859 1 0
0.769769 0.580984 0.70286 1.33544 -1 0
1.84757 -0.835373 -0.897446 -0.891065 1 0
4.3527 -0.201022 -0.813908 -1.92957 -1 0
1.67589 0.277008 0.0733698 -1.86815 -1 0
2.86907 -0.716313 0.121912 2.27255 -1 0
0.176679 0.237667 -0.745871 0.212146 1 0
1.65258 -0.31479 0.583697 -1.53631 -1 0
3.2748 0.814565 -0.111108 -0.316283 -1 0
1.21989 -0.65513 -0.568159 -2.42178 1 0
1.13543 -0.934777 0.532946 -2.93736 -1 0
0.494779 0.72649 -0.517685 -2.66756 -1 0
1.21797 -0.641396 0.306048 -2.78285 -1 0
0.740909 0.569945 -0.458154 -3.02997 -1 0
1.00371 0.161856 0.748373 0.65572 -1 0
3.72559 -0.468803 -0.819379 -1.68719 1 0
0.0962911 0.60721 0.0686133 -0.896521 1 0
0.325104 -0.907742 0.876823 2.81108 -1 0
0.799349 -0.465454 0.713079 -1.21944 1 0
4.02377 0.802861 -0.820978 -1.35722 -1 0
1.61808 0.570128 0.993417 -1.06296 1 0
0.0358723 0.883901 -0.653567 -1.24805 1 0
0.470838 -0.907252 -0.987186 -1.30378 -1 0
0.44326 0.0476391 0.209542 1.69132 -1 0
2.14489 -0.612482 -0.261363 0.309961 1 0
0.0949212 -0.680024 -0.905516 0.168855 -1 0
0.135036 -0.297565 0.498982 -0.587258 -1 0
6.16048 -0.847897 -0.370658 2.22258 1 0
0.726285 -0.248736 -0.579249 0.854024 1 0
2.62252 0.761273 0.961807 -0.753147 1 0
0.144294 0.652383 0.991367 1.96212 1 0
0.608776 0.776153 -0.418395 3.11139 1 0
2.12854 0.354635 -0.921637 1.66863 -1 0
3.05207 0.506187 -0.888107 -1.03088 1 0
0.498186 0.128312 0.781088 -0.110287 -1 0
1.21343 -0.552382 0.632167 2.97953 -1 0
2.63193 0.946294 0.477515 -1.59799 1 0
4.07459 0.305572 -0.730662 -1.20977 -1 0
3.02792 -0.152111 -0.843657 -1.57342 1 0
0.215411 0.234535 0.255267 0.0735006 -1 0
2.51391 -0.945458 0.867208 -0.309015 -1 0
1.02911 -0.529204 0.703509 2.63504 -1 0
2.93037 0.814552 -0.511325 -2.94009 1 0
6.67988 0.435454 -0.72541 1.4832 1 0
0.325676 0.844399 -0.776375 1.09595 -1 0
0.267038 -0.960056 -0.466854 2.02098 -1 0
0.0318506 -0.128622 0.373887 0.287554 -1 0
0.319697 0.656729 0.0560135 2.62141 1 0
0.0960806 0.731697 -0.274602 -2.76964 1 0
0.741359 0.233652 -0.365053 -2.64669 -1 0
4.94614 -0.285011 -0.769625 2.28935 1 0
0.461498 -0.53576 -0.689245 1.24778 -1 0
3.2841 0.415549 0.479184 -0.296201 -1 0
2.47138 -0.825406 -0.45434 1.54123 1 0
1.56537 -0.663785 -0.901071 -1.39383 -1 0
1.17501 -0.855883 -0.400528 -2.51887 1 0
2.15629 -0.0129864 -0.932552 -1.74325 1 0
0.972117 0.620274 0.353415 -0.626767 1 0
0.666827 0.353301 0.938987 1.19947 1 0
3.19668 0.921899 -0.766824 -2.45732 -1 0
2.79206 -0.833461 -0.877753 -1.46829 1 0
0.131617 0.708137 -0.924373 1.60976 1 0
0.902854 0.275763 0.387686 -1.58148 -1 0
1.68621 -0.222569 -0.731851 -0.834691 -1 0
0.763357 0.872227 0.927641 -1.1816 1 0
0.446733 -0.94472 -0.944869 -0.54784 -1 0
0.34446 0.848138 0.638746 -2.24814 -1 0
3.03374 0.486533 0.288093 1.14907 1 0
1.70185 -0.513864 0.795876 2.00105 1 0
0.482819 -0.0845185 0.918662 -0.801876 1 0
7.2287 -0.0316331 -0.448435 -2.8663 1 0
1.59225 -0.753381 -0.742648 2.44987 -1 0
2.4282 -0.930503 -0.890457 1.45134 1 0
2.19097 -0.338471 0.688691 -2.89991 1 0
1.66672 0.643585 -0.874587 -0.324329 -1 0
0.961242 0.133002 0.793727 1.67651 -1 0
2.41313 0.925668 -0.920214 2.69247 1 0
0.511042 -0.77535 -0.982995 1.79792 -1 0
0.971001 0.11356 0.619802 2.83303 1 0
0.981963 0.933325 0.94083 1.69663 1 0
1.29893 -0.212436 0.803094 -1.69114 1 0
0.0374298 0.536006 0.843641 -0.770443 -1 0
1.08564 -0.864764 0.984865 -1.99065 1 0
1.61371 0.929365 0.946653 2.63763 -1 0
5.24679 0.0688883 -0.281315 0.176112 -1 0
0.734093 0.512157 0.707332 1.05775 -1 0
1.21972 -0.902257 -0.747197 -0.359973 1 0
0.765849 0.875544 0.831941 -2.95908 1 0
0.642827 0.141921 -0.0356648 0.239129 1 0
0.0193808 0.820034 0.336712 -2.93282 1 0
1.47337 0.563403 -0.765804 -2.76416 1 0
0.603657 0.668377 -0.447335 -2.423 1 0
0.00698175 -0.565907 -0.494882 3.13731 -1 0
2.15767 0.93497 -0.581512 -2.91849 -1 0
2.77439 0.89888 -0.803648 2.75783 1 0
1.68461 -0.927433 -0.980237 -1.5969 1 0
0.25437 0.150602 0.857885 -0.463505 -1 0
1.21417 -0.999981 -0.036296 -0.111902 -1 0
0.0735317 0.379236 0.942217 -1.56363 -1 0
0.423002 0.525161 0.403803 -1.84031 1 0
0.542165 -0.965048 0.586386 0.44817 -1 0
2.44745 -0.0019521 -0.584374 1.37666 1 0
0.191423 -0.27339 -0.463111 2.33264 -1 0
1.13172 -0.997809 -0.830033 1.67885 1 0
1.88773 -0.0437973 0.814285 2.90331 1 0
0.560525 -0.65038 -0.708061 0.547436 -1 0
3.41205 -0.823959 0.438297 -2.1192 1 0
3.09722 0.0942057 -0.14861 3.12298 1 0
0.373849 -0.502158 0.635861 -0.787838 -1 0
0.789981 0.386506 -0.513183 -2.523 1 0
1.75287 -0.791519 -0.33088 1.8632 -1 0
0.7173 -0.223195 -0.560669 1.68868 1 0
1.52602 -0.841503 0.165714 -1.77912 -1 0
2.68943 -0.277516 -0.339973 2.05622 -1 0
0.117126 0.597999 -0.789035 -0.861614 1 0
2.68889 0.204229 0.949188 -1.7433 -1 0
2.17297 -0.918353 0.530477 -2.00069 1 0
0.577859 0.252842 -0.683169 -1.90194 1 0
0.208477 0.0253407 0.65471 1.46613 1 0
0.622416 -0.346132 0.243049 -2.06762 1 0
0.5918 0.0800307 -0.0598231 0.635827 1 0
0.010319 -0.0644716 -0.804262 -1.69491 1 0
0.383333 0.805115 -0.996532 -2.23865 -1 0
1.27593 0.322231 0.261066 2.99945 -1 0
1.66394 -0.359091 -0.729139 1.24481 -1 0
1.77123 -0.170384 -0.915331 -2.47334 -1 0
2.4328 0.826045 0.356498 -3.11676 -1 0
0.950156 0.155602 -0.0717266 0.258028 -1 0
1.61847 -0.0783408 0.866401 -1.14216 -1 0
1.49277 0.502462 0.601372 2.48373 -1 0
0.413866 0.67689 0.665005 2.19376 -1 0
0.5968 0.300841 0.164001 2.6294 -1 0
2.13506 0.642543 -0.73281 1.05406 1 0
2.76573 -0.668981 -0.892454 2.0721 -1 0
0.853378 0.283684 -0.980639 1.50131 -1 0
0.354852 -0.0500703 -0.481498 0.414283 1 0
0.727121 0.925398 0.861314 2.64767 -1 0
0.466133 0.982662 -0.934884 -2.64738 -1 0
0.299926 -0.803716 0.69469 1.05041 1 0
0.960888 -0.353947 -0.148498 -1.54244 1 0
2.45363 -0.211159 -0.89437 -0.319434 -1 0
2.64592 0.438801 -0.870199 -1.92185 -1 0
0.344294 -0.637706 -0.772645 -1.25215 -1 0
0.211072 0.104832 -0.146864 0.088464 -1 0
0.197095 -0.596542 -0.733286 2.38223 1 0
0.856013 -0.500887 -0.294209 -0.721596 -1 0
0.753435 0.0920712 0.737313 -1.49531 -1 0
0.8929 -0.317094 -0.72556 0.4431 1 0
0.715526 0.792302 -0.865214 2.24732 1 0
0.816087 -0.156605 0.922145 1.57865 1 0
0.25387 -0.580557 -0.257865 1.25656 -1 0
1.7635 -0.259997 0.859944 2.22954 1 0
0.0339493 0.947583 -0.880488 -2.38555 1 0
0.327264 -0.394145 -0.82184 -0.481977 -1 0
2.74956 -0.474587 -0.0729894 2.71765 -1 0
0.544596 -0.235399 -0.798122 -1.43679 1 0
2.71393 0.698042 0.747597 1.48763 -1 0
2.02585 -0.680817 -0.81687 1.33871 1 0
0.874148 -0.697142 0.126597 1.92189 1 0
0.328887 0.540635 -0.613451 -1.06116 -1 0
0.836935 -0.562677 0.96388 0.354864 -1 0
1.11106 -0.591025 0.244459 0.109283 -1 0
0.20964 -0.39458 0.374986 3.09563 1 0
0.73025 -0.191616 0.518526 1.96681 -1 0
0.296648 -0.613803 0.748879 1.00914 -1 0
4.1552 -0.287995 -0.585761 -1.78264 -1 0
0.334322 -0.041686 -0.818946 -0.922441 1 0
5.48873 -0.605828 0.921361 -0.523293 1 0
1.95663 0.92365 0.669279 0.0627866 1 0
2.62288 -0.79684 0.0528037 -3.1313 -1 0
0.700528 0.872069 -0.628331 2.56389 1 0
3.10664 0.0601384 -0.149576 -1.05891 -1 0
1.60242 0.703098 -0.941491 -1.01091 -1 0
0.18768 0.0873628 -0.342559 -1.29316 1 0
0.166497 0.660886 0.817153 1.8205 1 0
1.00559 0.948578 -0.983096 2.3365 1 0
0.423154 -0.627826 -0.293735 0.475529 -1 0
0.218551 0.0436717 0.346129 -2.97316 1 0
1.77257 0.363559 -0.778929 1.96476 -1 0
1.21014 -0.970533 0.590144 2.31095 -1 0
1.04056 0.85495 0.236122 -3.13142 1 0
2.39405 0.215475 -0.353386 -0.408882 -1 0
2.13117 -0.849645 -0.582575 2.13103 1 0
0.176123 -0.765173 -0.617857 3.01218 -1 0
3.23043 -0.0956154 -0.821552 -1.97382 1 0
0.636925 0.680653 0.99393 -2.17085 1 0
1.64049 -0.510325 0.291911 1.58641 -1 0
1.33205 -0.462055 -0.692738 0.989374 1 0
0.44779 -0.723629 0.520439 -0.61905 1 0
0.0849145 0.135876 0.733753 -0.769038 -1 0
1.42585 -0.447102 0.873136 0.0397459 1 0
3.63516 -0.0158841 0.722327 2.07781 -1 0
0.222839 0.936674 -0.525821 1.15067 -1 0
1.53903 0.760875 -0.820049 2.73709 -1 0
1.61428 0.278501 -0.530663 0.630421 1 0
3.73103 -0.602569 0.528872 2.36427 1 0
2.17609 -0.816585 -0.871914 -0.325381 -1 0
0.609452 -0.582776 -0.980125 0.965692 1 0
5.4036 0.970249 0.514859 -2.85173 1 0
0.65 0.00421037 -0.164898 -2.3726 1 0
0.717191 -0.748531 0.0674505 1.50113 1 0
2.0206 -0.354621 -0.893491 0.907106 -1 0
0.603501 0.840442 -0.963489 2.88589 -1 0
0.312668 0.782281 -0.74024 1.35409 1 0
0.111604 0.0174256 0.932604 -1.38792 1 0
0.638839 -0.0157712 -0.872933 1.3852 1 0
1.05648 -0.287843 -0.737011 -0.685267 1 0
0.133028 -0.534554 -0.980006 -1.38384 1 0
3.86637 -0.0801825 0.603923 -0.226579 1 0
0.284069 -0.463152 0.0678518 1.95989 -1 0
0.457281 0.398619 -0.924198 2.11977 -1 0
0.493046 0.800149 0.512965 -2.20282 -1 0
0.34343 -0.737843 -0.54138 0.148535 -1 0
2.18976 -0.789465 0.473433 3.04038 -1 0
0.830961 -0.9599 -0.750178 0.889057 1 0
3.18174 0.420666 0.834845 -1.1465 -1 0
1.96864 0.639005 -0.785155 -2.43552 1 0
0.0625904 0.528629 0.460015 -0.526437 -1 0
1.60438 -0.51969 -0.630752 1.22175 1 0
4.648 0.266001 -0.885146 -1.09786 1 0
5.56672 0.0580751 0.833069 -1.41647 -1 0
2.23694 0.542596 -0.502195 -3.06854 -1 0
0.770869 -0.067105 -0.866537 -1.37013 -1 0
1.01365 -0.993494 0.914761 -2.59942 1 0
0.14177 -0.183834 -0.381715 0.765554 1 0
0.103747 0.752953 0.545775 0.762443 -1 0
1.10627 0.328273 -0.518534 1.19244 1 0
2.58558 -0.0495225 0.718571 3.0064 1 0
0.0816792 0.790716 0.736697 2.10742 1 0
1.04638 -0.0858914 0.617807 1.25175 1 0
4.06549 0.160323 -0.1424 2.82991 1 0
1.34233 -0.439991 0.0222574 -2.06527 1 0
0.586493 0.797568 0.999426 0.508208 -1 0
2.00644 0.663 0.894158 1.15411 -1 0
0.984926 -0.630408 -0.99011 2.03287 1 0
3.80096 0.81704 0.898493 0.994984 -1 0
3.48317 0.367228 -0.412958 2.67626 1 0
1.3131 0.413768 0.687726 3.04941 -1 0
0.082633 -0.383158 0.286966 0.425536 1 0
0.478236 0.468054 0.88744 2.11915 1 0
0.302802 -0.913103 -0.614458 1.02945 1 0
0.168372 -0.359004 0.336005 -0.598897 1 0
1.27701 0.848015 -0.604495 2.4254 -1 0
4.29593 0.843108 -0.822065 -1.38684 -1 0
0.879571 -0.555372 -0.213778 -2.41181 -1 0
1.48803 -0.160837 -0.841434 -0.531519 -1 0
1.58608 0.321494 -0.029872 -1.53574 1 0
1.42263 0.187676 -0.784952 1.2704 1 0
0.381846 0.342053 0.140679 -1.02115 1 0
0.175228 0.280256 -0.605349 -1.10112 -1 0
0.0696067 -0.764116 -0.406889 -2.08242 1 0
4.06713 0.216602 -0.318878 -2.89112 -1 0
1.80982 -0.731219 0.715078 -1.18322 1 0
1.76089 0.170398 -0.644755 -0.765756 1 0
2.7327 0.879093 0.941872 -0.229576 -1 0
2.15401 -0.895758 -0.281512 -2.19948 1 0
0.160857 -0.648909 0.840062 2.77585 1 0
0.754488 -0.891461 0.957992 1.40362 1 0
1.0007 -0.102058 -0.963299 -1.05996 -1 0
0.27065 0.960074 -0.727398 0.152839 1 0
4.17636 -0.568373 -0.607255 1.30129 -1 0
0.56293 0.601724 -0.960086 -2.57813 1 0
2.21657 -0.919602 0.90359 1.97862 1 0
0.0971617 0.492 0.88481 1.22779 1 0
1.94035 -0.851825 -0.748643 1.12753 -1 0
1.11076 0.630351 -0.46465 1.21507 1 0
3.55653 -0.150713 0.0101607 -2.93202 1 0
1.3798 0.46814 -0.79589 -2.32911 -1 0
0.609415 -0.0288837 -0.349097 -1.29374 1 0
1.42008 0.888557 -0.343981 0.643123 1 0
1.20385 -0.0527192 0.545568 -0.969957 -1 0
0.926265 -0.237922 -0.26974 0.438552 1 0
3.2269 -0.133446 -0.21211 -2.51959 1 0
0.00885454 -0.2181 -0.802244 -2.34532 -1 0
3.50539 -0.148574 -0.259878 -0.745121 1 0
0.0276406 -0.497148 -0.946016 -2.84467 1 0
0.299969 0.00206518 -0.504299 2.17825 -1 0
2.00955 0.303034 -0.388765 -1.45835 1 0
0.0750222 0.625219 0.823827 -1.43324 -1 0
0.397782 0.291189 -0.979931 2.18901 -1 0
0.203816 0.387037 -0.866566 -3.03359 1 0
0.135238 -0.0809385 0.620773 1.49019 -1 0
0.96066 0.323144 0.724048 2.89987 1 0
1.39207 0.231351 0.868731 1.50359 -1 0
0.571205 -0.440385 0.272501 -0.977241 -1 0
1.19629 0.993179 -0.766547 -1.28416 -1 0
0.19395 0.0579314 0.772443 2.32194 -1 0
0.0389319 -0.930855 -0.072606 1.43648 1 0
0.985913 -0.254472 -0.253864 1.25583 -1 0
1.34881 0.664037 -0.937198 -2.47758 -1 0
0.577649 0.934724 -0.876098 -0.0246712 -1 0
0.0138341 0.813194 0.234719 -2.23592 -1 0
0.100637 0.0873207 0.766347 -1.24428 -1 0
0.0668536 -0.141852 -0.546787 0.673412 1 0
0.136296 0.838332 -0.95479 -2.94143 1 0
1.97046 -0.0959918 0.903938 1.73798 -1 0
2.23751 -0.206147 0.376907 -0.174132 1 0
0.43318 -0.859727 -0.949763 2.7415 -1 0
3.39555 0.298682 0.616068 -1.18216 -1 0
1.33594 0.728535 0.419447 3.00284 -1 0
1.40121 0.217719 0.0156069 -0.266872 1 0
0.713687 0.640558 -0.931801 1.62045 1 0
1.99062 -0.814391 0.837378 -0.485163 -1 0
2.17856 0.329657 -0.475423 1.73666 -1 0
1.55129 -0.771811 -0.94196 -0.164369 1 0
3.42224 0.0130402 0.396897 1.42774 -1 0
0.18376 -0.636655 -0.488258 -1.66765 -1 0
1.2945 0.644082 0.968374 -0.761633 1 0
3.82824 0.254625 0.991957 -0.943149 -1 0
2.07931 0.631616 0.21561 0.253708 -1 0
0.118554 -0.886531 0.428605 0.341773 -1 0
0.403639 -0.692616 -0.920411 0.556958 1 0
0.861414 -0.510058 0.561409 -1.6676 1 0
3.21542 -0.850613 -0.535021 -0.747311 1 0
2.10712 0.979618 0.784984 -2.69453 -1 0
0.0909281 0.845899 -0.458124 -1.38496 -1 0
1.98717 -0.531388 -0.964126 -1.62757 -1 0
0.448371 0.571355 -0.460462 2.96671 -1 0
1.5292 -0.123724 0.745154 0.859207 -1 0
0.984036 -0.259541 -0.994968 -0.765925 1 0
0.0356003 -0.221241 -0.927932 1.92664 1 0
0.1616 0.48067 -0.482536 -1.95894 1 0
0.877465 0.167012 -0.464008 -0.205941 -1 0
0.489338 0.546693 -0.978539 2.43675 1 0
1.15133 -0.971026 0.387212 1.91176 1 0
2.18247 -0.368119 0.538104 2.63941 -1 0
4.12083 0.021665 0.404741 2.79056 -1 0
0.581003 0.356242 -0.612394 1.31664 -1 0
0.259847 -0.88349 0.638964 2.49718 -1 0
5.04069 -0.906268 -0.980684 -1.44399 1 0
2.75192 -0.726644 0.750652 0.786298 1 0
0.110077 0.123063 0.507235 -0.687194 1 0
0.890119 0.412934 0.71655 2.87707 1 0
0.811032 0.0632705 0.38068 1.81796 -1 0
1.40209 -0.504222 -0.964688 1.13711 -1 0
0.914672 0.866177 0.822875 0.691981 1 0
0.308314 -0.184596 0.117371 -1.49588 1 0
3.6808 -0.259084 0.88421 2.07555 -1 0
4.3281 -0.601058 -0.480533 2.0219 1 0
0.747603 -0.117578 -0.463736 0.177234 -1 0
1.1634 -0.42177 0.70112 0.582229 1 0
0.043355 0.906624 0.488853 -1.38875 1 0
0.72645 -0.502609 -0.295377 -3.10612 1 0
1.44091 -0.923539 -0.731533 -2.27487 1 0
4.34804 -0.583798 -0.080163 -0.792256 -1 0
0.489259 -0.243713 0.995155 -1.04719 1 0
0.175752 0.603598 0.267563 -1.55208 -1 0
1.228 0.659238 0.825225 0.364279 1 0
0.05663 -0.0195403 0.721476 -1.60414 -1 0
1.39289 0.703776 -0.472452 2.84366 1 0
0.710587 -0.312228 0.427247 1.83185 1 0
0.309848 0.419089 0.875941 -2.66415 -1 0
0.676149 -0.207963 -0.0914072 1.45517 1 0
6.09609 0.0549655 -0.855746 -1.18936 1 0
3.29657 -0.495282 -0.482904 1.30783 1 0
0.85027 0.528381 -0.619073 -1.48109 -1 0
0.695534 -0.914179 0.790503 3.05387 -1 0
2.43585 -0.671174 0.602854 -0.876276 1 0
0.12919 0.818318 -0.959065 -1.02451 1 0
1.04825 -0.763305 -0.800959 -1.37945 1 0
0.517644 0.365388 0.252188 -2.69915 1 0
2.19251 0.896007 -0.992972 -2.31193 -1 0
2.80361 -0.914678 -0.500501 2.58341 -1 0
2.76035 -0.1309 0.882183 2.92158 1 0
0.283203 0.684136 0.737855 -2.07929 -1 0
1.16119 -0.413917 -0.378471 3.08863 1 0
0.448701 0.973965 -0.842474 3.07078 -1 0
1.72272 -0.875566 -0.887808 2.78789 1 0
0.295863 0.497155 0.699587 1.70582 -1 0
0.417394 0.076185 -0.473558 0.965752 1 0
1.34789 0.904355 0.916835 2.36682 1 0
2.41146 -0.761178 0.560888 -0.313862 -1 0
1.04085 -0.640825 0.519078 2.27114 1 0
0.667764 -0.991843 0.380388 1.81629 1 0
1.33962 -0.0653068 0.263467 1.84634 1 0
0.757919 0.598938 -0.953145 2.11513 1 0
0.967834 -0.772723 -0.913319 0.15929 -1 0
2.46959 0.492028 0.821292 1.29726 -1 0
0.147628 0.119322 0.473103 -2.81024 1 0
0.277856 0.657793 -0.398753 -0.908214 -1 0
0.0019842 0.218937 -0.906175 -0.746963 -1 0
7.69843 0.438501 -0.796539 0.650948 -1 0
0.330402 0.399221 0.62489 1.56897 1 0
3.90531 -0.532195 0.521027 1.12199 1 0
6.21275 0.601741 0.566403 -1.52597 1 0
2.00364 -0.633439 0.777127 -0.564945 1 0
0.549478 -0.620944 0.15648 2.08081 1 0
4.65416 -0.289989 0.929222 -1.08672 1 0
2.60495 0.885984 0.044215 -3.06549 1 0
1.35717 0.88869 -0.738945 2.43123 1 0
0.0369605 0.141997 0.145846 0.552605 -1 0
0.809243 0.730424 0.888294 -2.2107 -1 0
0.149302 -0.647413 0.961311 -2.17764 1 0
4.52246 0.917868 -0.44228 0.887308 -1 0
2.69607 0.122523 0.127934 -0.201895 1 0
0.83263 -0.352511 -0.343189 0.0854204 -1 0
1.25708 0.956713 0.763692 -2.46286 1 0
1.4245 0.685532 0.00539687 1.97504 1 0
0.314376 -0.731604 -0.634569 -2.24574 1 0
1.25074 -0.0136782 0.469977 -1.35923 -1 0
1.58836 -0.947109 -0.932997 2.8262 1 0
0.116119 -0.379775 -0.418417 -2.93879 -1 0
0.452625 -0.833044 -0.782569 -2.26361 1 0
4.76712 0.95734 -0.976965 0.384596 -1 0
0.381299 0.37415 -0.592925 -2.62674 1 0
3.55646 -0.765607 -0.378678 -2.18605 1 0
0.0731369 -0.290652 0.790952 1.23686 -1 0
0.924197 -0.811291 0.820141 1.49274 -1 0
2.02061 -0.850045 0.924172 -2.69088 1 0
6.00258 0.186411 0.732817 -2.08972 -1 0
0.394474 -0.958766 0.82999 -1.63235 -1 0
0.505027 -0.774559 -0.570383 -1.44377 -1 0
3.25699 -0.444324 0.258827 2.25626 1 0
0.990623 0.420798 -0.791366 1.51727 -1 0
1.07588 0.133323 -0.33605 1.58844 1 0
5.47209 -0.353609 0.398553 -0.998502 -1 0
2.31394 -0.518924 0.299887 -0.42324 -1 0
1.8008 0.247724 0.141218 2.93665 -1 0
0.112994 -0.693594 0.114555 0.670995 -1 0
1.79739 0.608222 -0.113227 1.90793 -1 0
1.29538 -0.269251 -0.677175 -2.37652 -1 0
0.465468 -0.620874 0.0254147 -1.86291 -1 0
1.04947 0.919684 -0.25748 -2.24951 -1 0
1.16267 0.187271 0.0972053 -1.06101 1 0
0.659546 -0.038332 0.694546 2.97447 1 0
0.13836 0.483184 0.768942 -2.69108 -1 0
8.27686 -0.66794 -0.341299 -2.18022 1 0
7.68944 -0.423878 -0.322177 2.40672 -1 0
2.11681 -0.106582 0.176481 -0.0656867 -1 0
1.56726 -0.0958947 -0.678788 1.64005 1 0
0.732606 0.933879 0.396141 1.24164 1 0
0.324986 -0.219237 -0.267204 -1.8358 -1 0
1.14897 0.408201 0.518735 2.25381 -1 0
3.49533 -0.723298 -0.728028 3.05207 -1 0
0.168299 -0.597642 -0.444572 -2.47133 1 0
1.39994 0.906071 0.976184 2.07432 1 0
0.289499 -0.0102 0.655954 -1.64643 1 0
0.132857 0.424182 0.911925 -1.79713 1 0
0.812693 -0.772725 -0.0759892 -2.1053 -1 0
0.0138422 0.563326 -0.742094 -2.83582 -1 0
2.15714 -0.990239 -0.934297 -1.6195 -1 0
4.56977 0.729756 0.865397 1.23594 -1 0
1.59003 0.830587 -0.71089 1.66521 -1 0
0.0658418 -0.157379 0.838611 -0.240693 1 0
1.02276 -0.338708 0.857345 -1.38997 -1 0
1.80625 0.532083 -0.296441 0.567217 -1 0
1.55441 0.974472 -0.975003 -1.74446 1 0
0.730204 0.757729 0.853912 2.54779 -1 0
0.325812 0.512979 -0.84483 -1.49812 1 0
0.215801 0.943788 -0.332052 -0.557047 1 0
4.2042 -0.454121 -0.834961 2.12846 -1 0
0.962372 -0.919851 0.835748 1.71844 -1 0
0.138496 0.493994 0.814128 -1.8033 1 0
3.52668 0.348231 -0.469535 -2.43621 -1 0
0.590249 -0.946336 0.616945 -2.6229 1 0
0.114444 0.316155 -0.937746 -2.21748 -1 0
0.56735 -0.76586 0.939609 -0.306086 -1 0
0.548488 -0.319783 0.322146 2.06927 1 0
0.821649 -0.0886616 -0.807022 -1.9068 1 0
1.0559 0.378446 0.371532 -0.957981 1 0
0.382272 0.181557 0.574065 -2.67949 1 0
0.880477 0.531785 0.572183 -2.14042 -1 0
1.64779 0.060422 0.660521 1.4088 -1 0
0.182639 0.555289 0.621433 2.46904 -1 0
0.174455 -0.615124 -0.844929 1.37556 1 0
